ticker,time,open,high,low,close,volume
PNJ,2024-05-02 02:15:00,92.98,93.08,92.98,93.08,16300
PNJ,2024-05-02 02:16:00,93.08,93.08,92.98,92.98,300
PNJ,2024-05-02 02:17:00,92.98,92.98,92.88,92.98,2500
PNJ,2024-05-02 02:18:00,92.98,92.98,92.3,92.3,5200
PNJ,2024-05-02 02:19:00,92.3,92.39,92.3,92.39,9500
PNJ,2024-05-02 02:20:00,92.39,92.79,92.39,92.79,2300
PNJ,2024-05-02 02:22:00,92.79,92.79,92.49,92.79,7300
PNJ,2024-05-02 02:23:00,92.79,92.79,92.49,92.49,33800
PNJ,2024-05-02 02:24:00,92.49,92.69,92.49,92.59,10200
PNJ,2024-05-02 02:25:00,92.59,92.59,92.59,92.59,200
PNJ,2024-05-02 02:26:00,92.59,92.59,92.49,92.49,1500
PNJ,2024-05-02 02:27:00,92.49,92.49,92.39,92.49,5400
PNJ,2024-05-02 02:28:00,92.49,92.49,92.49,92.49,100
PNJ,2024-05-02 02:29:00,92.49,92.49,92.49,92.49,2100
PNJ,2024-05-02 02:30:00,92.49,92.49,92.39,92.49,2200
PNJ,2024-05-02 02:31:00,92.49,92.49,92.49,92.49,2100
PNJ,2024-05-02 02:32:00,92.49,92.49,92.49,92.49,1100
PNJ,2024-05-02 02:33:00,92.49,92.49,92.39,92.49,16400
PNJ,2024-05-02 02:34:00,92.49,92.59,92.49,92.59,9800
PNJ,2024-05-02 02:35:00,92.59,92.59,92.3,92.59,13800
PNJ,2024-05-02 02:36:00,92.59,92.79,92.59,92.79,1000
PNJ,2024-05-02 02:37:00,92.79,92.79,92.49,92.49,12100
PNJ,2024-05-02 02:38:00,92.49,92.49,92.49,92.49,100
PNJ,2024-05-02 02:39:00,92.49,92.59,92.49,92.59,100
PNJ,2024-05-02 02:40:00,92.59,92.59,92.59,92.59,100
PNJ,2024-05-02 02:41:00,92.59,92.59,92.49,92.49,400
PNJ,2024-05-02 02:42:00,92.49,92.59,92.49,92.59,1200
PNJ,2024-05-02 02:43:00,92.59,92.59,92.59,92.59,800
PNJ,2024-05-02 02:44:00,92.59,92.79,92.59,92.79,5900
PNJ,2024-05-02 02:45:00,92.79,92.79,92.79,92.79,5000
PNJ,2024-05-02 02:46:00,92.79,92.79,92.69,92.69,600
PNJ,2024-05-02 02:47:00,92.69,92.98,92.69,92.98,1000
PNJ,2024-05-02 02:48:00,92.98,92.98,92.69,92.69,8000
PNJ,2024-05-02 02:49:00,92.69,92.69,92.69,92.69,1200
PNJ,2024-05-02 02:50:00,92.69,92.88,92.59,92.88,6800
PNJ,2024-05-02 02:51:00,92.88,92.88,92.88,92.88,1400
PNJ,2024-05-02 02:52:00,92.88,92.88,92.88,92.88,700
PNJ,2024-05-02 02:53:00,92.88,92.88,92.69,92.69,4600
PNJ,2024-05-02 02:54:00,92.69,92.69,92.69,92.69,1100
PNJ,2024-05-02 02:55:00,92.69,92.69,92.69,92.69,200
PNJ,2024-05-02 02:57:00,92.69,92.79,92.69,92.79,500
PNJ,2024-05-02 02:58:00,92.79,92.79,92.69,92.79,7600
