ticker,time,open,high,low,close,volume
DPG,2024-12-02 02:17:00,31.58541,31.58541,31.58541,31.58541,500
DPG,2024-12-02 02:18:00,31.58541,31.70855,31.58541,31.70855,400
DPG,2024-12-02 02:19:00,31.70855,31.70855,31.70855,31.70855,800
DPG,2024-12-02 02:20:00,31.70855,31.77012,31.70855,31.77012,4800
DPG,2024-12-02 02:21:00,31.77012,31.77012,31.70855,31.70855,700
DPG,2024-12-02 02:22:00,31.70855,31.77012,31.70855,31.77012,800
DPG,2024-12-02 02:23:00,31.77012,31.83169,31.77012,31.83169,2300
DPG,2024-12-02 02:24:00,31.83169,31.83169,31.83169,31.83169,1500
DPG,2024-12-02 02:25:00,31.83169,31.89326,31.83169,31.83169,4000
DPG,2024-12-02 02:28:00,31.83169,31.83169,31.83169,31.83169,200
DPG,2024-12-02 02:29:00,31.83169,31.83169,31.83169,31.83169,1000
DPG,2024-12-02 02:30:00,31.83169,31.83169,31.83169,31.83169,6600
DPG,2024-12-02 02:31:00,31.83169,31.83169,31.83169,31.83169,100
DPG,2024-12-02 02:32:00,31.83169,31.83169,31.83169,31.83169,1200
DPG,2024-12-02 02:33:00,31.83169,31.89326,31.83169,31.89326,1100
DPG,2024-12-02 02:34:00,31.89326,31.95483,31.89326,31.95483,10800
DPG,2024-12-02 02:35:00,31.95483,32.20111,31.95483,32.20111,49200
DPG,2024-12-02 02:36:00,32.20111,32.32425,32.20111,32.26268,14800
DPG,2024-12-02 02:37:00,32.26268,32.32425,32.13954,32.13954,9100
DPG,2024-12-02 02:38:00,32.13954,32.13954,32.07797,32.07797,700
DPG,2024-12-02 02:39:00,32.07797,32.13954,32.0164,32.0164,9800
DPG,2024-12-02 02:40:00,32.0164,32.0164,31.95483,32.0164,3300
DPG,2024-12-02 02:41:00,32.0164,32.0164,32.0164,32.0164,100
DPG,2024-12-02 02:42:00,32.0164,32.0164,32.0164,32.0164,100
DPG,2024-12-02 02:43:00,32.0164,32.0164,32.0164,32.0164,6200
DPG,2024-12-02 02:44:00,32.0164,32.0164,31.95483,31.95483,4400
DPG,2024-12-02 02:45:00,31.95483,31.95483,31.89326,31.95483,1600
DPG,2024-12-02 02:46:00,31.95483,31.95483,31.95483,31.95483,500
DPG,2024-12-02 02:47:00,31.95483,31.95483,31.89326,31.95483,2000
DPG,2024-12-02 02:49:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 02:50:00,31.95483,32.0164,31.95483,31.95483,1700
DPG,2024-12-02 02:53:00,31.95483,31.95483,31.95483,31.95483,2100
DPG,2024-12-02 02:54:00,31.95483,31.95483,31.95483,31.95483,800
DPG,2024-12-02 02:55:00,31.95483,31.95483,31.95483,31.95483,600
DPG,2024-12-02 02:56:00,31.95483,31.95483,31.95483,31.95483,600
DPG,2024-12-02 02:57:00,31.95483,31.95483,31.95483,31.95483,200
DPG,2024-12-02 02:58:00,31.95483,31.95483,31.95483,31.95483,2100
DPG,2024-12-02 02:59:00,31.95483,31.95483,31.95483,31.95483,600
DPG,2024-12-02 03:00:00,31.95483,31.95483,31.89326,31.89326,800
DPG,2024-12-02 03:01:00,31.89326,31.89326,31.89326,31.89326,300
DPG,2024-12-02 03:03:00,31.89326,31.89326,31.89326,31.89326,200
DPG,2024-12-02 03:04:00,31.89326,31.89326,31.89326,31.89326,2000
DPG,2024-12-02 03:05:00,31.89326,31.95483,31.89326,31.95483,700
DPG,2024-12-02 03:06:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:07:00,31.95483,31.95483,31.95483,31.95483,7400
DPG,2024-12-02 03:08:00,31.95483,32.0164,31.95483,31.95483,2900
DPG,2024-12-02 03:09:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:10:00,31.95483,31.95483,31.89326,31.89326,11500
DPG,2024-12-02 03:11:00,31.89326,31.89326,31.89326,31.89326,3200
DPG,2024-12-02 03:12:00,31.89326,31.89326,31.83169,31.89326,2200
DPG,2024-12-02 03:13:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:14:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:15:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:16:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:17:00,31.89326,31.89326,31.83169,31.89326,6800
DPG,2024-12-02 03:18:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:19:00,31.89326,31.89326,31.89326,31.89326,100
DPG,2024-12-02 03:20:00,31.89326,31.89326,31.89326,31.89326,200
DPG,2024-12-02 03:21:00,31.89326,31.89326,31.89326,31.89326,6100
DPG,2024-12-02 03:22:00,31.89326,31.89326,31.89326,31.89326,400
DPG,2024-12-02 03:23:00,31.89326,31.95483,31.89326,31.95483,1500
DPG,2024-12-02 03:24:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:25:00,31.95483,31.95483,31.89326,31.95483,2600
DPG,2024-12-02 03:26:00,31.95483,31.95483,31.95483,31.95483,200
DPG,2024-12-02 03:27:00,31.95483,31.95483,31.95483,31.95483,3200
DPG,2024-12-02 03:28:00,31.95483,31.95483,31.95483,31.95483,1600
DPG,2024-12-02 03:29:00,31.95483,31.95483,31.95483,31.95483,4900
DPG,2024-12-02 03:30:00,31.95483,32.0164,31.95483,32.0164,100
DPG,2024-12-02 03:31:00,32.0164,32.0164,31.95483,31.95483,600
DPG,2024-12-02 03:32:00,31.95483,31.95483,31.95483,31.95483,200
DPG,2024-12-02 03:33:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:34:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:35:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:36:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:37:00,31.95483,31.95483,31.95483,31.95483,200
DPG,2024-12-02 03:38:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:39:00,31.95483,31.95483,31.95483,31.95483,100
DPG,2024-12-02 03:40:00,31.95483,31.95483,31.95483,31.95483,100
