ticker,time,open,high,low,close,volume
MCH,2025-01-02 02:00:00,179.22,179.29,179.22,179.29,500
MCH,2025-01-02 02:03:00,179.29,179.29,179.29,179.29,300
MCH,2025-01-02 02:05:00,178.6,178.6,178.6,178.6,100
MCH,2025-01-02 02:07:00,178.6,178.6,178.6,178.6,200
MCH,2025-01-02 02:13:00,178.53,178.53,178.53,178.53,200
MCH,2025-01-02 02:21:00,178.05,178.05,178.05,178.05,200
MCH,2025-01-02 02:22:00,178.33,178.33,178.33,178.33,100
MCH,2025-01-02 02:23:00,178.05,178.05,178.05,178.05,200
MCH,2025-01-02 02:24:00,177.84,177.84,177.84,177.84,200
MCH,2025-01-02 02:36:00,177.84,177.84,177.84,177.84,200
MCH,2025-01-02 02:37:00,177.91,177.91,177.91,177.91,1200
MCH,2025-01-02 02:38:00,177.91,177.91,177.91,177.91,500
MCH,2025-01-02 02:39:00,177.91,177.91,177.91,177.91,300
MCH,2025-01-02 02:50:00,175.84,175.84,175.84,175.84,1000
MCH,2025-01-02 02:54:00,175.84,175.84,175.84,175.84,1000
MCH,2025-01-02 02:55:00,175.84,175.84,175.84,175.84,500
MCH,2025-01-02 02:56:00,175.84,175.84,175.84,175.84,100
MCH,2025-01-02 02:57:00,175.84,175.84,175.84,175.84,100
MCH,2025-01-02 03:05:00,173.78,173.78,173.43,173.43,500
MCH,2025-01-02 03:06:00,172.47,172.47,172.47,172.47,100
MCH,2025-01-02 03:07:00,172.4,172.4,169.02,169.02,800
MCH,2025-01-02 03:09:00,169.64,169.64,169.64,169.64,100
MCH,2025-01-02 03:10:00,169.64,169.64,169.64,169.64,200
MCH,2025-01-02 03:12:00,169.64,169.64,169.64,169.64,400
MCH,2025-01-02 03:14:00,169.71,169.71,169.71,169.71,100
MCH,2025-01-02 03:15:00,171.71,171.71,171.71,171.71,500
MCH,2025-01-02 03:16:00,172.4,172.4,172.4,172.4,200
MCH,2025-01-02 03:17:00,172.4,172.4,172.4,172.4,300
MCH,2025-01-02 03:18:00,173.78,173.78,172.47,172.47,200
MCH,2025-01-02 03:20:00,173.09,173.09,173.09,173.09,1000
MCH,2025-01-02 03:21:00,173.09,173.09,172.05,172.05,700
MCH,2025-01-02 03:22:00,172.4,172.4,172.4,172.4,100
MCH,2025-01-02 03:23:00,172.4,172.4,171.71,171.71,200
MCH,2025-01-02 03:24:00,172.4,172.4,171.71,171.71,200
MCH,2025-01-02 03:25:00,172.4,172.4,172.19,172.19,200
MCH,2025-01-02 03:27:00,172.4,172.4,172.4,172.4,400
MCH,2025-01-02 03:28:00,171.71,171.71,171.71,171.71,100
MCH,2025-01-02 03:29:00,171.71,171.71,171.71,171.71,200
MCH,2025-01-02 03:33:00,171.71,171.71,171.71,171.71,1400
MCH,2025-01-02 03:34:00,171.02,171.02,171.02,171.02,500
MCH,2025-01-02 03:38:00,171.02,171.02,171.02,171.02,300
MCH,2025-01-02 03:45:00,171.02,171.02,171.02,171.02,200
MCH,2025-01-02 03:46:00,171.02,171.02,171.02,171.02,1000
MCH,2025-01-02 03:48:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 03:50:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 03:51:00,171.02,171.02,171.02,171.02,200
MCH,2025-01-02 03:52:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 03:53:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 03:54:00,171.43,171.43,171.43,171.43,100
MCH,2025-01-02 03:59:00,171.43,171.43,171.43,171.43,100
MCH,2025-01-02 04:03:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 04:04:00,171.09,171.09,171.09,171.09,100
MCH,2025-01-02 04:05:00,171.02,171.02,171.02,171.02,100
MCH,2025-01-02 04:09:00,171.09,171.09,171.02,171.02,1200
MCH,2025-01-02 04:10:00,171.02,171.02,170.67,170.67,3000
MCH,2025-01-02 04:11:00,170.4,170.4,169.64,169.64,4300
MCH,2025-01-02 04:12:00,169.64,169.64,169.57,169.57,1000
MCH,2025-01-02 04:13:00,169.64,169.64,169.57,169.57,700
MCH,2025-01-02 04:14:00,169.02,169.02,168.95,168.95,3700
MCH,2025-01-02 04:15:00,168.95,168.95,168.95,168.95,1000
MCH,2025-01-02 04:16:00,168.33,168.33,168.33,168.33,100
MCH,2025-01-02 04:17:00,168.33,168.33,168.33,168.33,100
MCH,2025-01-02 04:18:00,168.33,168.33,168.33,168.33,200
MCH,2025-01-02 04:22:00,168.33,168.33,168.33,168.33,300
MCH,2025-01-02 04:23:00,168.26,168.26,168.26,168.26,100
MCH,2025-01-02 04:24:00,168.26,168.26,168.26,168.26,200
MCH,2025-01-02 04:27:00,168.26,168.26,168.26,168.26,600
MCH,2025-01-02 04:28:00,168.26,168.4,168.26,168.4,500
