ticker,time,open,high,low,close,volume
DXG,2024-03-01 02:15:00,15.01,15.09,15.01,15.05,66500
DXG,2024-03-01 02:16:00,15.05,15.09,15.05,15.09,6200
DXG,2024-03-01 02:17:00,15.09,15.09,15.09,15.09,5200
DXG,2024-03-01 02:18:00,15.09,15.09,15.05,15.09,12200
DXG,2024-03-01 02:19:00,15.09,15.09,15.05,15.05,155400
DXG,2024-03-01 02:20:00,15.05,15.05,15.05,15.05,24300
DXG,2024-03-01 02:21:00,15.05,15.05,15.01,15.01,4900
DXG,2024-03-01 02:22:00,15.01,15.05,15.01,15.01,11900
DXG,2024-03-01 02:23:00,15.01,15.05,15.01,15.01,78600
DXG,2024-03-01 02:24:00,15.01,15.01,15.01,15.01,83300
DXG,2024-03-01 02:25:00,15.01,15.01,14.96,14.96,42500
DXG,2024-03-01 02:26:00,14.96,15.01,14.96,14.96,4600
DXG,2024-03-01 02:27:00,14.96,15.01,14.96,14.96,8400
DXG,2024-03-01 02:28:00,14.96,15.01,14.96,14.96,22800
DXG,2024-03-01 02:29:00,14.96,15.01,14.96,14.96,25300
DXG,2024-03-01 02:30:00,14.96,15.01,14.96,14.96,23900
DXG,2024-03-01 02:31:00,14.96,14.96,14.96,14.96,11500
DXG,2024-03-01 02:32:00,14.96,14.96,14.96,14.96,28000
DXG,2024-03-01 02:33:00,14.96,14.96,14.96,14.96,9400
DXG,2024-03-01 02:34:00,14.96,14.96,14.96,14.96,21800
DXG,2024-03-01 02:35:00,14.96,14.96,14.92,14.92,52100
DXG,2024-03-01 02:36:00,14.92,14.96,14.92,14.92,21100
DXG,2024-03-01 02:37:00,14.92,14.92,14.92,14.92,20700
DXG,2024-03-01 02:38:00,14.92,14.92,14.92,14.92,62600
DXG,2024-03-01 02:39:00,14.92,14.92,14.92,14.92,38000
DXG,2024-03-01 02:40:00,14.92,14.92,14.88,14.92,18200
DXG,2024-03-01 02:41:00,14.92,14.92,14.88,14.92,10300
DXG,2024-03-01 02:42:00,14.92,14.92,14.88,14.92,25200
DXG,2024-03-01 02:43:00,14.92,14.92,14.92,14.92,10600
DXG,2024-03-01 02:44:00,14.92,14.92,14.88,14.92,66800
DXG,2024-03-01 02:45:00,14.92,14.92,14.88,14.88,1300
DXG,2024-03-01 02:46:00,14.88,14.92,14.88,14.92,15000
DXG,2024-03-01 02:47:00,14.92,14.96,14.88,14.96,50600
DXG,2024-03-01 02:48:00,14.96,14.96,14.92,14.92,16200
DXG,2024-03-01 02:49:00,14.92,14.96,14.92,14.96,46800
DXG,2024-03-01 02:50:00,14.96,14.96,14.92,14.92,1300
DXG,2024-03-01 02:51:00,14.92,14.92,14.92,14.92,66500
DXG,2024-03-01 02:52:00,14.92,14.92,14.92,14.92,16900
DXG,2024-03-01 02:53:00,14.92,14.92,14.92,14.92,13200
DXG,2024-03-01 02:54:00,14.92,14.92,14.92,14.92,11800
DXG,2024-03-01 02:55:00,14.92,14.96,14.92,14.92,7700
DXG,2024-03-01 02:56:00,14.92,14.92,14.92,14.92,11200
DXG,2024-03-01 02:57:00,14.92,14.96,14.92,14.92,3300
DXG,2024-03-01 02:58:00,14.92,14.92,14.92,14.92,2400
DXG,2024-03-01 02:59:00,14.92,14.92,14.92,14.92,6800
DXG,2024-03-01 03:00:00,14.92,14.92,14.92,14.92,3900
DXG,2024-03-01 03:01:00,14.92,14.92,14.88,14.92,12800
DXG,2024-03-01 03:02:00,14.92,14.92,14.88,14.88,38100
DXG,2024-03-01 03:03:00,14.88,14.92,14.88,14.88,19400
DXG,2024-03-01 03:04:00,14.88,14.88,14.88,14.88,12300
DXG,2024-03-01 03:05:00,14.88,14.92,14.88,14.88,56000
DXG,2024-03-01 03:06:00,14.88,14.92,14.88,14.92,20900
DXG,2024-03-01 03:07:00,14.92,14.92,14.88,14.92,11900
DXG,2024-03-01 03:08:00,14.92,14.92,14.88,14.92,32900
DXG,2024-03-01 03:09:00,14.92,14.92,14.88,14.92,18900
DXG,2024-03-01 03:10:00,14.92,14.92,14.92,14.92,6600
DXG,2024-03-01 03:11:00,14.92,14.96,14.92,14.96,2700
DXG,2024-03-01 03:12:00,14.96,14.96,14.92,14.92,14700
DXG,2024-03-01 03:13:00,14.92,14.96,14.92,14.92,2700
DXG,2024-03-01 03:14:00,14.92,14.92,14.92,14.92,1400
DXG,2024-03-01 03:15:00,14.92,14.96,14.92,14.96,107600
DXG,2024-03-01 03:16:00,14.96,14.96,14.96,14.96,33800
DXG,2024-03-01 03:17:00,14.96,14.96,14.96,14.96,5100
DXG,2024-03-01 03:18:00,14.96,14.96,14.96,14.96,5700
DXG,2024-03-01 03:19:00,14.96,15.01,14.96,15.01,144600
DXG,2024-03-01 03:20:00,15.01,15.05,15.01,15.05,153200
DXG,2024-03-01 03:21:00,15.05,15.05,15.01,15.05,15700
DXG,2024-03-01 03:22:00,15.05,15.09,15.01,15.05,67500
DXG,2024-03-01 03:23:00,15.05,15.09,15.05,15.05,159000
DXG,2024-03-01 03:24:00,15.05,15.09,15.05,15.09,167700
DXG,2024-03-01 03:25:00,15.09,15.09,15.05,15.09,139900
DXG,2024-03-01 03:26:00,15.09,15.09,15.09,15.09,174300
DXG,2024-03-01 03:27:00,15.09,15.09,15.05,15.05,162700
DXG,2024-03-01 03:28:00,15.05,15.05,15.01,15.05,107600
DXG,2024-03-01 03:29:00,15.05,15.05,15.01,15.01,19500
DXG,2024-03-01 03:30:00,15.01,15.05,15.01,15.01,9300
DXG,2024-03-01 03:31:00,15.01,15.01,15.01,15.01,14800
DXG,2024-03-01 03:32:00,15.01,15.05,15.01,15.05,22800
DXG,2024-03-01 03:33:00,15.05,15.05,15.05,15.05,20300
DXG,2024-03-01 03:34:00,15.05,15.05,15.01,15.01,45500
DXG,2024-03-01 03:35:00,15.01,15.05,15.01,15.01,5500
DXG,2024-03-01 03:36:00,15.01,15.05,15.01,15.01,25500
